qualifyId,raceId,driverId,constructorId,q1,q2,q3,position
2137,229,77,22,81067,\N,\N,4
2138,229,14,1,81460,\N,\N,5
2139,229,22,17,81504,\N,\N,6
2140,229,56,6,81542,\N,\N,7
2141,229,57,1,81688,\N,\N,8
2142,229,49,15,81929,\N,\N,9
2143,229,35,3,81963,\N,\N,10
2144,229,63,25,82235,\N,\N,11
2145,229,50,29,82327,\N,\N,12
2146,229,65,15,82346,\N,\N,13
2147,229,44,27,82358,\N,\N,14
2148,229,79,25,82460,\N,\N,15
2149,229,84,17,82519,\N,\N,16
2150,229,64,27,82682,\N,\N,17
2151,229,21,18,82684,\N,\N,18
2152,229,83,18,83350,\N,\N,19
2153,229,73,29,84976,\N,\N,20
2154,229,69,28,85059,\N,\N,21
2155,229,85,28,85393,\N,\N,22
2156,230,71,3,80650,\N,\N,1
2157,230,35,3,81084,\N,\N,2
2158,230,30,6,81587,\N,\N,3
2159,230,55,22,82061,\N,\N,4
2160,230,77,22,82125,\N,\N,5
2161,230,56,6,82333,\N,\N,6
2162,230,22,17,82379,\N,\N,7
2163,230,44,27,82685,\N,\N,8
2164,230,65,15,83027,\N,\N,9
2165,230,57,1,83070,\N,\N,10
2166,230,49,15,83195,\N,\N,11
2167,230,63,25,83224,\N,\N,12
2168,230,50,29,83371,\N,\N,13
2169,230,14,1,83416,\N,\N,14
2170,230,84,17,83438,\N,\N,15
2171,230,79,25,84401,\N,\N,16
2172,230,64,27,84468,\N,\N,17
2173,230,83,18,85274,\N,\N,18
2174,230,21,18,85531,\N,\N,19
2175,230,73,29,85621,\N,\N,20
2176,240,71,3,80081,\N,\N,1
2177,240,30,22,80382,\N,\N,2
2178,240,14,3,80422,\N,\N,3
2179,240,65,22,80888,\N,\N,4
2180,240,77,6,80906,\N,\N,5
2181,240,55,6,81041,\N,\N,6
2182,240,57,1,81399,\N,\N,7
2183,240,56,17,81749,\N,\N,8
2184,240,87,1,81779,\N,\N,9
2185,240,44,27,81914,\N,\N,10
2186,240,79,25,82325,\N,\N,11
2187,240,63,25,82416,\N,\N,12
2188,240,81,29,82468,\N,\N,13
2189,240,49,15,82872,\N,\N,14
2190,240,88,27,82971,\N,\N,15
2191,240,22,17,82975,\N,\N,16
2192,240,94,18,84383,\N,\N,17
2193,240,69,18,84443,\N,\N,18
2194,240,91,15,84723,\N,\N,19
2195,240,92,30,85127,\N,\N,20
2196,240,89,29,85225,\N,\N,21
2197,240,85,30,85886,\N,\N,22
2198,240,90,28,86269,\N,\N,23
2199,240,50,31,87323,\N,\N,24
2200,240,64,28,87792,\N,\N,25
2201,240,93,31,88106,\N,\N,26
2202,241,14,3,113241,\N,\N,1
2203,241,71,3,114057,\N,\N,2
2204,241,30,22,114272,\N,\N,3
2205,241,56,17,114381,\N,\N,4
2206,241,57,1,114529,\N,\N,5
2207,241,55,6,114637,\N,\N,6
2208,241,63,25,114757,\N,\N,7
2209,241,77,6,115276,\N,\N,8
2210,241,49,15,115583,\N,\N,9
2211,241,22,17,116114,\N,\N,10
2212,241,65,22,117068,\N,\N,11
2213,241,81,29,117092,\N,\N,12
2214,241,69,18,117167,\N,\N,13
2215,241,50,31,117231,\N,\N,14
2216,241,79,25,117484,\N,\N,15
2217,241,94,18,118066,\N,\N,16
2218,241,87,1,118660,\N,\N,17
2219,241,44,27,118824,\N,\N,18
2220,241,88,27,118882,\N,\N,19
2221,241,93,31,119539,\N,\N,20
2222,241,91,15,120751,\N,\N,21
2223,241,85,30,121763,\N,\N,22
2224,241,92,30,124050,\N,\N,23
2225,241,90,28,124481,\N,\N,24
2226,241,64,28,125932,\N,\N,25
2227,241,89,29,127298,\N,\N,26
2228,242,30,22,87274,\N,\N,1
2229,242,77,6,87282,\N,\N,2
2230,242,14,3,87459,\N,\N,3
2231,242,71,3,87512,\N,\N,4
2232,242,55,6,87813,\N,\N,5
2233,242,57,1,88343,\N,\N,6
2234,242,56,17,88516,\N,\N,7
2235,242,65,22,89350,\N,\N,8
2236,242,95,1,89517,\N,\N,9
2237,242,22,17,89551,\N,\N,10
2238,242,81,29,89582,\N,\N,11
2239,242,44,27,90760,\N,\N,12
2240,242,63,25,91035,\N,\N,13
2241,242,49,15,91358,\N,\N,14
2242,242,79,25,91630,\N,\N,15
2243,242,88,27,91913,\N,\N,16
2244,242,50,31,92156,\N,\N,17
2245,242,94,18,92445,\N,\N,18
2246,242,89,29,92710,\N,\N,19
2247,242,69,18,93071,\N,\N,20
2248,242,91,15,93494,\N,\N,21
2249,242,92,30,93892,\N,\N,22
2250,242,93,31,93965,\N,\N,23
2251,242,85,30,95169,\N,\N,24
2252,242,90,28,96065,\N,\N,25
2253,242,64,28,96624,\N,\N,26
2254,243,30,22,81452,\N,\N,1
2255,243,55,6,82052,\N,\N,2
2256,243,77,6,82071,\N,\N,3
2257,243,14,3,82332,\N,\N,4
2258,243,71,3,82349,\N,\N,5
2259,243,56,17,83352,\N,\N,6
2260,243,65,22,83536,\N,\N,7
2261,243,22,17,83705,\N,\N,8
2262,243,57,1,83833,\N,\N,9
2263,243,95,1,83927,\N,\N,10
2264,243,84,27,84727,\N,\N,11
2265,243,49,15,84802,\N,\N,12
2266,243,63,25,84971,\N,\N,13
2267,243,81,29,85053,\N,\N,14
2268,243,44,27,85204,\N,\N,15
2269,243,50,31,85827,\N,\N,16
2270,243,79,25,85946,\N,\N,17
2271,243,89,29,86059,\N,\N,18
2272,243,94,18,86619,\N,\N,19
2273,243,91,15,87007,\N,\N,20
2274,243,69,18,87345,\N,\N,21
2275,243,93,31,87575,\N,\N,22
2276,243,85,30,88094,\N,\N,23
2277,243,92,30,88598,\N,\N,24
2278,243,90,28,88963,\N,\N,25
2279,243,64,28,89540,\N,\N,26
2280,244,71,3,81952,\N,\N,1
2281,244,30,22,82742,\N,\N,2
2282,244,14,3,83109,\N,\N,3
2283,244,77,6,83220,\N,\N,4
2284,244,55,6,83754,\N,\N,5
2285,244,57,1,83857,\N,\N,6
2286,244,65,22,83885,\N,\N,7
2287,244,84,27,84447,\N,\N,8
2288,244,56,17,84857,\N,\N,9
2289,244,87,1,84933,\N,\N,10
2290,244,22,17,85081,\N,\N,11
2291,244,44,27,85125,\N,\N,12
2292,244,81,29,85447,\N,\N,13
2293,244,49,15,85661,\N,\N,14
2294,244,79,25,85808,\N,\N,15
2295,244,69,18,85969,\N,\N,16
2296,244,63,25,86473,\N,\N,17
2297,244,94,18,86913,\N,\N,18
2298,244,96,15,87145,\N,\N,19
2299,244,93,31,88337,\N,\N,20
2300,244,92,30,89039,\N,\N,21
2301,244,64,28,89244,\N,\N,22
2302,244,50,31,89391,\N,\N,23
2303,244,90,28,89608,\N,\N,24
2304,244,85,30,90149,\N,\N,25
2305,244,89,29,91542,\N,\N,26
2306,245,30,22,87661,\N,\N,1
2307,245,71,3,88039,\N,\N,2
2308,245,14,3,88091,\N,\N,3
2309,245,77,6,88189,\N,\N,4
2310,245,55,6,88474,\N,\N,5
2311,245,65,22,88498,\N,\N,6
2312,245,57,1,88910,\N,\N,7
2313,245,56,17,89021,\N,\N,8
2314,245,22,17,89171,\N,\N,9
2315,245,87,1,89641,\N,\N,10
2316,245,44,27,89809,\N,\N,11
2317,245,49,15,90017,\N,\N,12
2318,245,81,29,90159,\N,\N,13
2319,245,84,27,90255,\N,\N,14
2320,245,63,25,90657,\N,\N,15
2321,245,79,25,91382,\N,\N,16
2322,245,94,18,91445,\N,\N,17
2323,245,96,15,91838,\N,\N,18
2324,245,69,18,91853,\N,\N,19
2325,245,92,30,92841,\N,\N,20
2326,245,85,30,92894,\N,\N,21
2327,245,89,29,92995,\N,\N,22
2328,245,90,28,94000,\N,\N,23
2329,245,64,28,94982,\N,\N,24
2330,246,71,3,77225,\N,\N,1
2331,246,30,22,77512,\N,\N,2
2332,246,14,3,77925,\N,\N,3
2333,246,55,6,78761,\N,\N,4
2334,246,22,17,78810,\N,\N,5
2335,246,44,27,79047,\N,\N,6
2336,246,77,6,79051,\N,\N,7
2337,246,57,1,79238,\N,\N,8
2338,246,84,27,79384,\N,\N,9
2339,246,65,22,79555,\N,\N,10
2340,246,56,17,79845,\N,\N,11
2341,246,49,15,80309,\N,\N,12
2342,246,87,1,80527,\N,\N,13
2343,246,63,25,80796,\N,\N,14
2344,246,96,15,80943,\N,\N,15
2345,246,81,29,81076,\N,\N,16
2346,246,69,18,81323,\N,\N,17
2347,246,89,29,81894,\N,\N,18
2348,246,79,25,81930,\N,\N,19
2349,246,94,18,82104,\N,\N,20
2350,246,85,30,83466,\N,\N,21
2351,246,92,30,83647,\N,\N,22
2352,246,64,28,84184,\N,\N,23
2353,246,90,28,84865,\N,\N,24
2354,247,71,3,88124,\N,\N,1
2355,247,30,22,88397,\N,\N,2
2356,247,14,3,88947,\N,\N,3
2357,247,77,6,89657,\N,\N,4
2358,247,65,22,89867,\N,\N,5
2359,247,55,6,89874,\N,\N,6
2360,247,56,17,90083,\N,\N,7
2361,247,57,1,90140,\N,\N,8
2362,247,22,17,90354,\N,\N,9
2363,247,87,1,90453,\N,\N,10
2364,247,84,27,90946,\N,\N,11
2365,247,49,15,91602,\N,\N,12
2366,247,44,27,91842,\N,\N,13
2367,247,79,25,92087,\N,\N,14
2368,247,94,18,92259,\N,\N,15
2369,247,96,15,93166,\N,\N,16
2370,247,97,29,94154,\N,\N,17
2371,247,69,18,94556,\N,\N,18
2372,247,89,29,95323,\N,\N,19
2373,247,64,28,96023,\N,\N,20
2374,247,92,30,96076,\N,\N,21
2375,247,90,28,96651,\N,\N,22
2376,247,63,25,108639,\N,\N,23
2377,247,85,30,112398,\N,\N,24
2378,248,71,3,104385,\N,\N,1
2379,248,30,22,104465,\N,\N,2
2380,248,14,3,104540,\N,\N,3
2381,248,77,6,105553,\N,\N,4
2382,248,22,17,105765,\N,\N,5
2383,248,56,17,105846,\N,\N,6
2384,248,57,1,105849,\N,\N,7
2385,248,87,1,106221,\N,\N,8
2386,248,65,22,106315,\N,\N,9
2387,248,55,6,106356,\N,\N,10
2388,248,49,15,106801,\N,\N,11
2389,248,44,27,107372,\N,\N,12
2390,248,63,25,107507,\N,\N,13
2391,248,96,15,107636,\N,\N,14
2392,248,97,29,108093,\N,\N,15
2393,248,69,18,109302,\N,\N,16
2394,248,79,25,109402,\N,\N,17
2395,248,88,27,109716,\N,\N,18
2396,248,89,29,109892,\N,\N,19
2397,248,94,18,109990,\N,\N,20
2398,248,64,28,112961,\N,\N,21
2399,248,90,28,113405,\N,\N,22
2400,248,85,30,113492,\N,\N,23
2401,248,86,30,114625,\N,\N,24
2402,249,71,3,76982,\N,\N,1
2403,249,14,3,77366,\N,\N,2
2404,249,30,22,77558,\N,\N,3
2405,249,77,6,78059,\N,\N,4
2406,249,57,1,78363,\N,\N,5
2407,249,55,6,78968,\N,\N,6
2408,249,56,17,79499,\N,\N,7
2409,249,84,27,79748,\N,\N,8
2410,249,65,22,80072,\N,\N,9
2411,249,44,27,80160,\N,\N,10
2412,249,49,15,80413,\N,\N,11
2413,249,69,18,80543,\N,\N,12
2414,249,87,1,80640,\N,\N,13
2415,249,22,17,80902,\N,\N,14
2416,249,83,18,81156,\N,\N,15
2417,249,63,25,81624,\N,\N,16
2418,249,79,25,81702,\N,\N,17
2419,249,89,29,82081,\N,\N,18
2420,249,96,15,82161,\N,\N,19
2421,249,97,29,83275,\N,\N,20
2422,249,90,28,84351,\N,\N,21
2423,249,85,30,84371,\N,\N,22
2424,249,64,28,84695,\N,\N,23
2425,249,86,30,86570,\N,\N,24
2426,250,77,6,114392,\N,\N,1
2427,250,55,6,114631,\N,\N,2
2428,250,57,1,115435,\N,\N,3
2429,250,65,22,116085,\N,\N,4
2430,250,14,3,116254,\N,\N,5
2431,250,87,1,116622,\N,\N,6
2432,250,56,17,117001,\N,\N,7
2433,250,71,3,117768,\N,\N,8
2434,250,44,27,118021,\N,\N,9
2435,250,49,15,118148,\N,\N,10
2436,250,63,25,118224,\N,\N,11
2437,250,22,17,118293,\N,\N,12
2438,250,84,27,118314,\N,\N,13
2439,250,96,15,118356,\N,\N,14
2440,250,79,25,118551,\N,\N,15
2441,250,30,22,119079,\N,\N,16
2442,250,83,18,119256,\N,\N,17
2443,250,89,29,120990,\N,\N,18
2444,250,69,18,121013,\N,\N,19
2445,250,97,29,121685,\N,\N,20
2446,250,85,30,122405,\N,\N,21
2447,250,90,28,123817,\N,\N,22
2448,250,86,30,126407,\N,\N,23
2449,250,64,28,129537,\N,\N,24
2450,251,14,3,84462,\N,\N,1
2451,251,30,22,85026,\N,\N,2
2452,251,77,6,85353,\N,\N,3
2453,251,71,3,85699,\N,\N,4
2454,251,55,6,85707,\N,\N,5
2455,251,22,17,85919,\N,\N,6
2456,251,57,1,85920,\N,\N,7
2457,251,65,22,86433,\N,\N,8
2458,251,87,1,86472,\N,\N,9
2459,251,49,15,86541,\N,\N,10
2460,251,84,27,87067,\N,\N,11
2461,251,56,17,87271,\N,\N,12
2462,251,44,27,87384,\N,\N,13
2463,251,96,15,88741,\N,\N,14
2464,251,97,29,88870,\N,\N,15
2465,251,63,25,89028,\N,\N,16
2466,251,79,25,89287,\N,\N,17
2467,251,69,18,89559,\N,\N,18
2468,251,83,18,89936,\N,\N,19
2469,251,89,29,90515,\N,\N,20
2470,251,85,30,90721,\N,\N,21
2471,251,90,28,90834,\N,\N,22
2472,251,64,28,92102,\N,\N,23
2473,251,86,30,92470,\N,\N,24
2474,252,14,3,80537,\N,\N,1
2475,252,71,3,80905,\N,\N,2
2476,252,30,22,81301,\N,\N,3
2477,252,77,6,81970,\N,\N,4
2478,252,49,15,82226,\N,\N,5
2479,252,65,22,82322,\N,\N,6
2480,252,55,6,82391,\N,\N,7
2481,252,22,17,82538,\N,\N,8
2482,252,84,27,82588,\N,\N,9
2483,252,56,17,82831,\N,\N,10
2484,252,44,27,82904,\N,\N,11
2485,252,87,1,82914,\N,\N,12
2486,252,57,1,83064,\N,\N,13
2487,252,96,15,83934,\N,\N,14
2488,252,63,25,83936,\N,\N,15
2489,252,79,25,84287,\N,\N,16
2490,252,83,18,84657,\N,\N,17
2491,252,69,18,84778,\N,\N,18
2492,252,89,29,84883,\N,\N,19
2493,252,97,29,85179,\N,\N,20
2494,252,85,30,86172,\N,\N,21
2495,252,64,28,87292,\N,\N,22
2496,252,90,28,87523,\N,\N,23
2497,252,98,30,92769,\N,\N,24
2498,253,14,3,78738,\N,\N,1
2499,253,71,3,78972,\N,\N,2
2500,253,30,22,79150,\N,\N,3
2501,253,77,6,79821,\N,\N,4
2502,253,56,17,80488,\N,\N,5
2503,253,55,6,80510,\N,\N,6
2504,253,65,22,80653,\N,\N,7
2505,253,49,15,80749,\N,\N,8
2506,253,57,1,80866,\N,\N,9
2507,253,87,1,80909,\N,\N,10
2508,253,22,17,81211,\N,\N,11
2509,253,84,27,81541,\N,\N,12
2510,253,96,15,82059,\N,\N,13
2511,253,44,27,82062,\N,\N,14
2512,253,63,25,83058,\N,\N,15
2513,253,83,18,83328,\N,\N,16
2514,253,97,29,83689,\N,\N,17
2515,253,69,18,83760,\N,\N,18
2516,253,99,25,84286,\N,\N,19
2517,253,85,30,84696,\N,\N,20
2518,253,89,29,84900,\N,\N,21
2519,253,64,28,85157,\N,\N,22
2520,253,90,28,86098,\N,\N,23
2521,253,98,30,87853,\N,\N,24
2522,254,14,3,74013,\N,\N,1
2523,254,71,3,74213,\N,\N,2
2524,254,30,22,74284,\N,\N,3
2525,254,55,6,74919,\N,\N,4
2526,254,77,6,74974,\N,\N,5
2527,254,56,17,75354,\N,\N,6
2528,254,65,22,75556,\N,\N,7
2529,254,49,15,75561,\N,\N,8
2530,254,44,27,75621,\N,\N,9
2531,254,87,1,75652,\N,\N,10
2532,254,22,17,75774,\N,\N,11
2533,254,76,1,76339,\N,\N,12
2534,254,88,27,76519,\N,\N,13
2535,254,83,18,76596,\N,\N,14
2536,254,96,15,76646,\N,\N,15
2537,254,69,18,76887,\N,\N,16
2538,254,79,25,77014,\N,\N,17
2539,254,63,25,77213,\N,\N,18
2540,254,81,29,78114,\N,\N,19
2541,254,89,29,78212,\N,\N,20
2542,254,64,28,79579,\N,\N,21
2543,254,90,28,79745,\N,\N,22
2544,254,85,30,80093,\N,\N,23
2545,254,92,30,81405,\N,\N,24
2546,255,30,22,98023,\N,\N,1
2547,255,55,6,98888,\N,\N,2
2548,255,57,1,98954,\N,\N,3
2549,255,71,3,99032,\N,\N,4
2550,255,77,6,99040,\N,\N,5
2551,255,14,3,99155,\N,\N,6
2552,255,56,17,99621,\N,\N,7
2553,255,49,15,100010,\N,\N,8
2554,255,65,22,100349,\N,\N,9
2555,255,22,17,100381,\N,\N,10
2556,255,44,27,100838,\N,\N,11
2557,255,63,25,101355,\N,\N,12
2558,255,88,27,101592,\N,\N,13
2559,255,79,25,101977,\N,\N,14
2560,255,81,29,102059,\N,\N,15
2561,255,91,15,102912,\N,\N,16
2562,255,83,18,103102,\N,\N,17
2563,255,69,18,103542,\N,\N,18
2564,255,89,29,104074,\N,\N,19
2565,255,85,30,106097,\N,\N,20
2566,255,64,28,106654,\N,\N,21
2567,255,90,28,108267,\N,\N,22
2568,255,92,30,108289,\N,\N,23
2569,255,87,1,1002640,\N,\N,24
2570,256,71,3,\N,\N,\N,1
2571,256,14,3,\N,\N,\N,2
2572,256,30,22,\N,\N,\N,3
2573,256,77,6,\N,\N,\N,4
2574,256,55,6,\N,\N,\N,5
2575,256,49,15,\N,\N,\N,6
2576,256,22,17,\N,\N,\N,7
2577,256,65,22,\N,\N,\N,8
2578,256,56,17,\N,\N,\N,9
2579,256,87,1,\N,\N,\N,10
2580,256,84,27,\N,\N,\N,11
2581,256,44,27,\N,\N,\N,12
2582,256,81,29,\N,\N,\N,13
2583,256,63,25,\N,\N,\N,14
2584,256,69,18,\N,\N,\N,15
2585,256,79,25,\N,\N,\N,16
2586,256,83,18,\N,\N,\N,17
2587,256,91,15,\N,\N,\N,18
2588,256,89,29,\N,\N,\N,19
2589,256,90,28,\N,\N,\N,20
2590,256,64,28,\N,\N,\N,21
2591,256,85,30,\N,\N,\N,22
2592,256,92,30,\N,\N,\N,23
2593,256,57,1,\N,\N,\N,24
2594,257,102,3,75962,\N,\N,1
2595,257,30,22,76290,\N,\N,2
2596,257,55,6,77385,\N,\N,3
2597,257,71,3,77554,\N,\N,4
2598,257,49,15,77806,\N,\N,5
2599,257,81,29,77866,\N,\N,6
2600,257,91,15,77927,\N,\N,7
2601,257,57,1,78122,\N,\N,8
2602,257,50,22,78183,\N,\N,9
2603,257,79,25,78194,\N,\N,10
2604,257,104,29,78204,\N,\N,11
2605,257,87,25,78246,\N,\N,12
2606,257,100,33,78321,\N,\N,13
2607,257,22,17,78414,\N,\N,14
2608,257,94,18,78659,\N,\N,15
2609,257,56,17,78751,\N,\N,16
2610,257,77,6,78855,\N,\N,17
2611,257,84,1,78864,\N,\N,18
2612,257,44,27,79304,\N,\N,19
2613,257,103,27,79398,\N,\N,20
2614,257,65,32,79483,\N,\N,21
2615,257,105,18,79517,\N,\N,22
2616,257,106,33,79524,\N,\N,23
2617,257,83,32,79975,\N,\N,24
2618,257,92,30,80729,\N,\N,25
2619,257,101,31,81186,\N,\N,26
2620,258,102,3,70218,\N,\N,1
2621,258,30,22,70440,\N,\N,2
2622,258,71,3,70771,\N,\N,3
2623,258,57,1,71683,\N,\N,4
2624,258,77,6,71744,\N,\N,5
2625,258,84,1,72351,\N,\N,6
2626,258,78,6,72372,\N,\N,7
2627,258,22,17,72409,\N,\N,8
2628,258,104,29,72444,\N,\N,9
2629,258,50,22,72554,\N,\N,10
2630,258,49,15,72686,\N,\N,11
2631,258,87,25,72751,\N,\N,12
2632,258,81,29,72866,\N,\N,13
2633,258,79,25,73013,\N,\N,14
2634,258,105,18,73016,\N,\N,15
2635,258,100,33,73111,\N,\N,16
2636,258,94,18,73529,\N,\N,17
2637,258,103,27,73613,\N,\N,18
2638,258,91,15,73855,\N,\N,19
2639,258,88,17,73932,\N,\N,20
2640,258,106,33,74101,\N,\N,21
2641,258,44,27,74106,\N,\N,22
2642,258,65,32,74424,\N,\N,23
2643,258,83,32,74657,\N,\N,24
2644,258,101,31,74748,\N,\N,25
2645,258,107,31,76536,\N,\N,26
2646,259,102,3,81548,\N,\N,1
2647,259,30,22,81885,\N,\N,2
2648,259,77,6,82113,\N,\N,3
2649,259,71,3,82168,\N,\N,4
2650,259,109,22,82717,\N,\N,5
2651,259,78,6,82841,\N,\N,6
2652,259,49,15,83119,\N,\N,7
2653,259,57,1,83140,\N,\N,8
2654,259,79,25,83322,\N,\N,9
2655,259,91,15,83347,\N,\N,10
2656,259,81,29,83663,\N,\N,11
2657,259,87,25,83703,\N,\N,12
2658,259,84,1,83858,\N,\N,13
2659,259,94,18,84078,\N,\N,14
2660,259,105,18,84276,\N,\N,15
2661,259,104,29,84472,\N,\N,16
2662,259,103,27,84678,\N,\N,17
2663,259,100,33,84852,\N,\N,18
2664,259,44,27,84996,\N,\N,19
2665,259,65,32,85114,\N,\N,20
2666,259,110,17,85234,\N,\N,21
2667,259,83,32,85295,\N,\N,22
2668,259,106,33,85991,\N,\N,23
2669,259,101,31,86817,\N,\N,24
2670,259,92,30,87143,\N,\N,25
2671,259,107,31,87584,\N,\N,26
2672,259,108,30,87881,\N,\N,27
2673,259,22,17,\N,\N,\N,28
2674,261,30,22,81908,\N,\N,1
2675,261,71,3,82559,\N,\N,2
2676,261,57,1,82660,\N,\N,3
2677,261,109,22,82983,\N,\N,4
2678,261,22,17,83594,\N,\N,5
2679,261,55,6,83700,\N,\N,6
2680,261,77,6,83715,\N,\N,7
2681,261,84,1,83763,\N,\N,8
2682,261,14,3,83782,\N,\N,9
2683,261,79,25,83969,\N,\N,10
2684,261,87,25,83981,\N,\N,11
2685,261,49,15,84254,\N,\N,12
2686,261,56,17,84930,\N,\N,13
2687,261,105,18,84996,\N,\N,14
2688,261,81,29,85018,\N,\N,15
2689,261,100,33,85050,\N,\N,16
2690,261,106,33,85161,\N,\N,17
2691,261,94,18,85247,\N,\N,18
2692,261,44,27,85577,\N,\N,19
2693,261,103,27,85766,\N,\N,20
2694,261,104,29,86084,\N,\N,21
2695,261,65,32,86397,\N,\N,22
2696,261,70,32,87685,\N,\N,23
2697,261,101,31,88151,\N,\N,24
2698,261,92,30,88873,\N,\N,25
2699,261,108,30,90657,\N,\N,26
2700,262,30,22,86178,\N,\N,1
2701,262,55,6,86277,\N,\N,2
2702,262,77,6,87059,\N,\N,3
2703,262,71,3,87094,\N,\N,4
2704,262,14,3,87211,\N,\N,5
2705,262,22,17,87554,\N,\N,6
2706,262,57,1,87616,\N,\N,7
2707,262,56,17,87780,\N,\N,8
2708,262,79,25,87827,\N,\N,9
2709,262,49,15,87977,\N,\N,10
2710,262,81,29,87989,\N,\N,11
2711,262,84,1,88197,\N,\N,12
2712,262,87,25,88579,\N,\N,13
2713,262,110,15,88694,\N,\N,14
2714,262,94,18,88847,\N,\N,15
2715,262,104,29,88882,\N,\N,16
2716,262,65,32,88889,\N,\N,17
2717,262,105,18,88903,\N,\N,18
2718,262,44,27,88950,\N,\N,19
2719,262,109,22,88993,\N,\N,20
2720,262,100,33,89039,\N,\N,21
2721,262,106,33,89403,\N,\N,22
2722,262,70,32,90160,\N,\N,23
2723,262,103,27,90493,\N,\N,24
2724,262,101,31,91632,\N,\N,25
2725,262,92,30,92838,\N,\N,26
2726,263,71,3,76282,\N,\N,1
2727,263,95,3,76359,\N,\N,2
2728,263,30,22,76707,\N,\N,3
2729,263,55,6,76954,\N,\N,4
2730,263,77,6,76959,\N,\N,5
2731,263,56,17,77441,\N,\N,6
2732,263,22,17,77482,\N,\N,7
2733,263,50,22,77645,\N,\N,8
2734,263,57,1,77768,\N,\N,9
2735,263,49,15,77830,\N,\N,10
2736,263,110,15,77866,\N,\N,11
2737,263,84,1,78031,\N,\N,12
2738,263,44,27,78044,\N,\N,13
2739,263,79,25,78192,\N,\N,14
2740,263,103,27,78236,\N,\N,15
2741,263,94,18,78248,\N,\N,16
2742,263,87,25,78381,\N,\N,17
2743,263,104,29,78568,\N,\N,18
2744,263,65,32,78715,\N,\N,19
2745,263,100,33,78811,\N,\N,20
2746,263,105,18,78890,\N,\N,21
2747,263,81,29,78936,\N,\N,22
2748,263,70,32,79066,\N,\N,23
2749,263,101,31,79771,\N,\N,24
2750,263,106,33,79863,\N,\N,25
2751,263,111,31,81829,\N,\N,26
2752,264,71,3,84960,\N,\N,1
2753,264,30,22,84963,\N,\N,2
2754,264,77,6,84980,\N,\N,3
2755,264,55,6,85541,\N,\N,4
2756,264,57,1,86268,\N,\N,5
2757,264,22,17,86271,\N,\N,6
2758,264,14,3,86337,\N,\N,7
2759,264,79,25,86414,\N,\N,8
2760,264,84,1,86768,\N,\N,9
2761,264,50,22,86841,\N,\N,10
2762,264,87,25,86920,\N,\N,11
2763,264,56,17,87065,\N,\N,12
2764,264,49,15,87284,\N,\N,13
2765,264,94,18,87522,\N,\N,14
2766,264,44,27,87785,\N,\N,15
2767,264,81,29,87886,\N,\N,16
2768,264,105,18,88100,\N,\N,17
2769,264,110,15,88212,\N,\N,18
2770,264,70,32,88225,\N,\N,19
2771,264,104,29,88231,\N,\N,20
2772,264,65,32,88340,\N,\N,21
2773,264,100,33,88519,\N,\N,22
2774,264,103,27,88955,\N,\N,23
2775,264,106,33,89299,\N,\N,24
2776,264,101,31,90690,\N,\N,25
2777,264,111,31,90722,\N,\N,26
2778,265,77,6,103582,\N,\N,1
2779,265,55,6,104012,\N,\N,2
2780,265,71,3,104026,\N,\N,3
2781,265,30,22,104268,\N,\N,4
2782,265,79,25,104718,\N,\N,5
2783,265,14,3,105146,\N,\N,6
2784,265,87,25,105474,\N,\N,7
2785,265,57,1,105487,\N,\N,8
2786,265,49,15,105893,\N,\N,9
2787,265,56,17,105911,\N,\N,10
2788,265,22,17,105939,\N,\N,11
2789,265,44,27,106185,\N,\N,12
2790,265,84,1,106218,\N,\N,13
2791,265,103,27,106290,\N,\N,14
2792,265,65,32,106630,\N,\N,15
2793,265,81,29,106817,\N,\N,16
2794,265,104,29,107102,\N,\N,17
2795,265,110,15,107235,\N,\N,18
2796,265,50,22,107316,\N,\N,19
2797,265,94,18,107402,\N,\N,20
2798,265,70,32,107425,\N,\N,21
2799,265,100,33,108229,\N,\N,22
2800,265,105,18,108295,\N,\N,23
2801,265,106,33,108681,\N,\N,24
2802,265,101,31,108870,\N,\N,25
2803,265,111,31,109204,\N,\N,26
2804,266,30,22,78258,\N,\N,1
2805,266,71,3,78824,\N,\N,2
2806,266,14,3,80205,\N,\N,3
2807,266,77,6,80219,\N,\N,4
2808,266,79,25,80232,\N,\N,5
2809,266,84,1,80629,\N,\N,6
2810,266,56,17,80698,\N,\N,7
2811,266,49,15,80858,\N,\N,8
2812,266,44,27,80929,\N,\N,9
2813,266,22,17,80952,\N,\N,10
2814,266,87,25,80984,\N,\N,11
2815,266,50,22,81141,\N,\N,12
2816,266,55,6,81206,\N,\N,13
2817,266,112,1,81498,\N,\N,14
2818,266,94,18,81837,\N,\N,15
2819,266,104,29,81873,\N,\N,16
2820,266,110,15,81946,\N,\N,17
2821,266,103,27,82038,\N,\N,18
2822,266,81,29,82311,\N,\N,19
2823,266,105,18,82379,\N,\N,20
2824,266,100,33,82487,\N,\N,21
2825,266,70,32,82513,\N,\N,22
2826,266,101,31,82614,\N,\N,23
2827,266,65,32,82705,\N,\N,24
2828,266,106,33,82899,\N,\N,25
2829,266,111,31,84191,\N,\N,26
2830,267,22,17,141163,\N,\N,1
2831,267,30,22,141494,\N,\N,2
2832,267,71,3,141681,\N,\N,3
2833,267,56,17,142074,\N,\N,4
2834,267,55,6,142202,\N,\N,5
